iter	Logloss
475	0.0007477200133
476	0.0007477177305
477	0.0007477124476
478	0.0007476995336
479	0.0007476860327
480	0.0007476919679
481	0.0007476851848
482	0.0007476917722
483	0.0007476990118
484	0.0007476825107
485	0.0007476774234
486	0.0007476653574
487	0.0007476589656
488	0.0007476528348
489	0.000747651899
490	0.0007476246363
491	0.0007476128964
492	0.0007476550297
493	0.0007476094396
494	0.0007476208534
495	0.0007476123094
496	0.0007475938516
497	0.0007475951786
498	0.0007476030705
499	0.0007475713074
500	0.0007475929385
501	0.0007475792419
502	0.0007475694586
503	0.0007475442829
504	0.0007475476293
505	0.0007475422159
506	0.0007475429333
507	0.0007475311281
508	0.0007474752556
509	0.0007474833205
510	0.0007474534489
511	0.000747468189
512	0.0007474572317
513	0.0007474656454
514	0.0007474632974
515	0.0007474522749
516	0.0007474408611
517	0.0007474356433
518	0.0007474411872
519	0.0007474265775
520	0.0007474285993
521	0.0007474129035
522	0.0007474024027
523	0.0007474005113
524	0.0007473971198
525	0.0007474007722
526	0.0007474018158
527	0.0007473783359
528	0.0007474175342
529	0.0007473915759
530	0.0007473991417
531	0.0007473913803
532	0.0007473953588
533	0.0007473834884
534	0.0007473832927
535	0.0007473799664
536	0.0007473795751
537	0.00074739425
538	0.0007473752052
539	0.0007473744878
540	0.0007473699875
541	0.0007473741617
542	0.0007473814665
543	0.0007473822492
544	0.0007473785315
545	0.0007473672482
546	0.0007473652915
547	0.0007473746835
548	0.0007473566822
549	0.0007473716832
550	0.0007473532255
551	0.0007473702484
552	0.0007473763792
553	0.0007473671177
554	0.0007473550517
555	0.0007473588998
556	0.0007473569431
557	0.000747371031
558	0.0007472741113
559	0.0007472750244
560	0.0007472692397
561	0.0007472554126
562	0.0007472548257
563	0.0007472503253
564	0.0007472353895
565	0.0007466952193
566	0.0007466901094
567	0.0007466759563
568	0.0007466718473
569	0.000746690566
570	0.0007466698906
571	0.0007466671513
572	0.000746667934
573	0.0007466379319
574	0.000746650585
575	0.0007466616075
576	0.000746650585
577	0.0007466302357
578	0.0007466303662
579	0.0007465859275
580	0.0007465736005
581	0.0007465904504
582	0.0007465721883
583	0.000746575058
584	0.0007465747971
585	0.0007465573177
586	0.0007465497519
587	0.0007465428384
588	0.000746544469
589	0.0007465377285
590	0.0007465251407
591	0.0007465215535
592	0.0007464675498
593	0.000746457483
594	0.0007464429385
595	0.0007464181709
596	0.0007464181709
597	0.0007464181709
598	0.0007464181709
599	0.0007464181709
600	0.0007464181709
601	0.0007464181709
602	0.0007464181709
603	0.0007464181709
604	0.0007464181709
605	0.0007464181709
606	0.0007464181709
607	0.0007464181709
608	0.0007464181709
609	0.0007464181709
610	0.0007464181709
611	0.0007464181709
612	0.0007464181709
613	0.0007464181709
614	0.0007464181709
615	0.0007464181709
616	0.0007464181709
617	0.0007464181709
618	0.0007464181709
619	0.0007464181709
620	0.0007464181709
621	0.0007464181709
622	0.0007464181709
623	0.0007464181709
624	0.0007464181709
625	0.0007464181709
626	0.0007464181709
627	0.0007464181709
628	0.0007464181709
629	0.0007464181709
630	0.0007464181709
631	0.0007464181709
632	0.0007464181709
633	0.0007464181709
634	0.0007464181709
635	0.0007464181709
636	0.0007464181709
637	0.0007464181709
638	0.0007464181709
639	0.0007464181709
640	0.0007464181709
641	0.0007464181709
642	0.0007464181709
643	0.0007464181709
644	0.0007464181709
645	0.0007464181709
646	0.0007464181709
647	0.0007464181709
648	0.0007464181709
649	0.0007464181709
650	0.0007464181709
651	0.0007464181709
652	0.0007464181709
653	0.0007464181709
654	0.0007464181709
655	0.0007464181709
656	0.0007464181709
657	0.0007464181709
658	0.0007464181709
659	0.0007464181709
660	0.0007464181709
661	0.0007464181709
662	0.0007464181709
663	0.0007464181709
664	0.0007464181709
665	0.0007464181709
666	0.0007464181709
667	0.0007464181709
668	0.0007464181709
669	0.0007464181709
670	0.0007464181709
671	0.0007464181709
672	0.0007464181709
673	0.0007464181709
674	0.0007464181709
675	0.0007464181709
676	0.0007464181709
677	0.0007464181709
678	0.0007464181709
679	0.0007464181709
680	0.0007464181709
681	0.0007464181709
682	0.0007464181709
683	0.0007464181709
684	0.0007464181709
685	0.0007464181709
686	0.0007464181709
687	0.0007464181709
688	0.0007464181709
689	0.0007464181709
690	0.0007464181709
691	0.0007464181709
692	0.0007464181709
693	0.0007464181709
694	0.0007464181709
695	0.0007464181709
696	0.0007464181709
697	0.0007464181709
698	0.0007464181709
699	0.0007464181709
700	0.0007464181709
701	0.0007464181709
702	0.0007464181709
703	0.0007464181709
704	0.0007464181709
705	0.0007464181709
706	0.0007464181709
707	0.0007464181709
708	0.0007464181709
709	0.0007464181709
710	0.0007464181709
711	0.0007464181709
712	0.0007464181709
713	0.0007464181709
714	0.0007464181709
715	0.0007464181709
716	0.0007464181709
717	0.0007464181709
718	0.0007464181709
719	0.0007464181709
720	0.0007464181709
721	0.0007464181709
722	0.0007464181709
723	0.0007464181709
724	0.0007464181709
725	0.0007464181709
726	0.0007464181709
727	0.0007464181709
728	0.0007464181709
729	0.0007464181709
730	0.0007464181709
731	0.0007464181709
732	0.0007464181709
733	0.0007464181709
734	0.0007464181709
735	0.0007464181709
736	0.0007464181709
737	0.0007464181709
738	0.0007464181709
739	0.0007464181709
740	0.0007464181709
741	0.0007464181709
742	0.0007464181709
743	0.0007464181709
744	0.0007464181709
745	0.0007464181709
746	0.0007464181709
747	0.0007464181709
748	0.0007464181709
749	0.0007464181709
750	0.0007464181709
751	0.0007464181709
752	0.0007464181709
753	0.0007464181709
754	0.0007464181709
755	0.0007464181709
756	0.0007464181709
757	0.0007464181709
758	0.0007464181709
759	0.0007464181709
760	0.0007464181709
761	0.0007464181709
762	0.0007464181709
763	0.0007464181709
764	0.0007464181709
765	0.0007464181709
766	0.0007464181709
767	0.0007464181709
768	0.0007464181709
769	0.0007464181709
770	0.0007464181709
771	0.0007464181709
772	0.0007464181709
773	0.0007464181709
774	0.0007464181709
775	0.0007464181709
776	0.0007464181709
777	0.0007464181709
778	0.0007464181709
779	0.0007464181709
780	0.0007464181709
781	0.0007464181709
782	0.0007464181709
783	0.0007464181709
784	0.0007464181709
785	0.0007464181709
786	0.0007464181709
787	0.0007464181709
788	0.0007464181709
789	0.0007464181709
790	0.0007464181709
791	0.0007464181709
792	0.0007464181709
793	0.0007464181709
794	0.0007464181709
795	0.0007464181709
796	0.0007464181709
797	0.0007464181709
798	0.0007464181709
799	0.0007464181709
800	0.0007464181709
801	0.0007464181709
802	0.0007464181709
803	0.0007464181709
804	0.0007464181709
805	0.0007464181709
806	0.0007464181709
807	0.0007464181709
808	0.0007464181709
809	0.0007464181709
810	0.0007464181709
811	0.0007464181709
812	0.0007464181709
813	0.0007464181709
814	0.0007464181709
815	0.0007464181709
816	0.0007464181709
817	0.0007464181709
818	0.0007464181709
819	0.0007464181709
820	0.0007464181709
821	0.0007464181709
822	0.0007464181709
823	0.0007464181709
824	0.0007464181709
825	0.0007464181709
826	0.0007464181709
827	0.0007464181709
828	0.0007464181709
829	0.0007464181709
830	0.0007464181709
831	0.0007464181709
832	0.0007464181709
833	0.0007464181709
834	0.0007464181709
835	0.0007464181709
836	0.0007464181709
837	0.0007464181709
838	0.0007464181709
839	0.0007464181709
840	0.0007464181709
841	0.0007464181709
842	0.0007464181709
843	0.0007464181709
844	0.0007464181709
845	0.0007464181709
846	0.0007464181709
847	0.0007464181709
848	0.0007464181709
849	0.0007464181709
850	0.0007464181709
851	0.0007464181709
852	0.0007464181709
853	0.0007464181709
854	0.0007464181709
855	0.0007464181709
856	0.0007464181709
857	0.0007464181709
858	0.0007464181709
859	0.0007464181709
860	0.0007464181709
861	0.0007464181709
862	0.0007464181709
863	0.0007464181709
864	0.0007464181709
865	0.0007464181709
866	0.0007464181709
867	0.0007464181709
868	0.0007464181709
869	0.0007464181709
870	0.0007464181709
871	0.0007464181709
872	0.0007464181709
873	0.0007464181709
874	0.0007464181709
875	0.0007464181709
876	0.0007464181709
877	0.0007464181709
878	0.0007464181709
879	0.0007464181709
880	0.0007464181709
881	0.0007464181709
882	0.0007464181709
883	0.0007464181709
884	0.0007464181709
885	0.0007464181709
886	0.0007464181709
887	0.0007464181709
888	0.0007464181709
889	0.0007464181709
890	0.0007464181709
891	0.0007464181709
892	0.0007464181709
893	0.0007464181709
894	0.0007464181709
895	0.0007464181709
896	0.0007464181709
897	0.0007464181709
898	0.0007464181709
899	0.0007464181709
900	0.0007464181709
901	0.0007464181709
902	0.0007464181709
903	0.0007464181709
904	0.0007464181709
905	0.0007464181709
906	0.0007464181709
907	0.0007464181709
908	0.0007464181709
909	0.0007464181709
910	0.0007464181709
911	0.0007464181709
912	0.0007464181709
913	0.0007464181709
914	0.0007464181709
915	0.0007464181709
916	0.0007464181709
917	0.0007464181709
918	0.0007464181709
919	0.0007464181709
920	0.0007464181709
921	0.0007464181709
922	0.0007464181709
923	0.0007464181709
924	0.0007464181709
925	0.0007464181709
926	0.0007464181709
927	0.0007464181709
928	0.0007464181709
929	0.0007464181709
930	0.0007464181709
931	0.0007464181709
932	0.0007464181709
933	0.0007464181709
934	0.0007464181709
935	0.0007464181709
936	0.0007464181709
937	0.0007464181709
938	0.0007464181709
939	0.0007464181709
940	0.0007464181709
941	0.0007464181709
942	0.0007464181709
943	0.0007464181709
944	0.0007464181709
945	0.0007464181709
946	0.0007464181709
947	0.0007464181709
948	0.0007464181709
949	0.0007464181709
950	0.0007464181709
951	0.0007464181709
952	0.0007464181709
953	0.0007464181709
954	0.0007464181709
955	0.0007464181709
956	0.0007464181709
957	0.0007464181709
958	0.0007464181709
959	0.0007464181709
960	0.0007464181709
961	0.0007464181709
962	0.0007464181709
963	0.0007464181709
964	0.0007464181709
965	0.0007464181709
966	0.0007464181709
967	0.0007464181709
968	0.0007464181709
969	0.0007464181709
970	0.0007464181709
971	0.0007464181709
972	0.0007464181709
973	0.0007464181709
974	0.0007464181709
975	0.0007464181709
976	0.0007464181709
977	0.0007464181709
978	0.0007464181709
979	0.0007464181709
980	0.0007464181709
981	0.0007464181709
982	0.0007464181709
983	0.0007464181709
984	0.0007464181709
985	0.0007464181709
986	0.0007464181709
987	0.0007464181709
988	0.0007464181709
989	0.0007464181709
990	0.0007464181709
991	0.0007464181709
992	0.0007464181709
993	0.0007464181709
994	0.0007464181709
995	0.0007464181709
996	0.0007464181709
997	0.0007464181709
998	0.0007464181709
999	0.0007464181709
